REGION,DEPARTEMENT,COMMUNE,LIEU DE VOTE,BUREAU,ELECTEURS,IMPLANTATION
KOLDA,KOLDA,DIALAMBERE,DIALAMBERE,1,489.0,CLASSE CE 2
KOLDA,KOLDA,DIALAMBERE,DIALAMBERE,2,489.0,CLASSE CM 1
KOLDA,KOLDA,DIALAMBERE,DIATTAMINE,1,172.0,CLASSE CM 1
KOLDA,KOLDA,DIALAMBERE,ECOLE COUMAMBOURE,1,571.0,SALLE DE CLASSE
KOLDA,KOLDA,DIALAMBERE,ECOLE KANDIATOR,1,158.0,SALLE DE CLASSE
KOLDA,KOLDA,DIALAMBERE,ECOLE NDAYBATOU MAMADOU LAMINE,1,191.0,SALLE DE CLASSE
KOLDA,KOLDA,DIALAMBERE,ECOLE NGOUDOUMANE BACARI,1,322.0,SALLE DE CLASSE
KOLDA,KOLDA,DIALAMBERE,FODE BAYO,1,268.0,CLASSE CM 1
KOLDA,KOLDA,DIALAMBERE,KODIENGUINA,1,256.0,CLASSE CE2
KOLDA,KOLDA,DIALAMBERE,NGOCKI,1,573.0,CLASSE CE 2
KOLDA,KOLDA,DIALAMBERE,TEMENTO ELI,1,155.0,ABRI PROVISOIRE
KOLDA,KOLDA,DIALAMBERE,THIARRA,1,400.0,CLASSE CE 2
KOLDA,KOLDA,DIALAMBERE,THIEWAL LAO,1,349.0,CLASSE CE 2
KOLDA,KOLDA,DIALAMBERE,VELINGARA YELLE,1,212.0,CLASSE CM 2
KOLDA,KOLDA,DIOULACOLON,BANTANCOUNTOUYEL,1,425.0,CLASSE CE 2
KOLDA,KOLDA,DIOULACOLON,BODEYEL ABDOUL,1,337.0,CLASSE CP
KOLDA,KOLDA,DIOULACOLON,DARSALAM THIERNO,1,411.0,CLASSE CE 1
KOLDA,KOLDA,DIOULACOLON,DIADOUDICOUNDA,1,303.0,CLASSE CP
KOLDA,KOLDA,DIOULACOLON,DIOULACOLON,1,514.0,CLASSE CE 1
KOLDA,KOLDA,DIOULACOLON,DIOULACOLON,2,513.0,CLASSE CM 1
KOLDA,KOLDA,DIOULACOLON,ECOLE GUIRO YERO MANDOU,1,290.0,SALLE DE CLASSE
KOLDA,KOLDA,DIOULACOLON,FARABA,1,540.0,CLASSE CE 2
KOLDA,KOLDA,DIOULACOLON,FARABA,2,75.0,CLASSE CM2
KOLDA,KOLDA,DIOULACOLON,GUIRO YERO ALPHA,1,375.0,CLASSE CP
KOLDA,KOLDA,DIOULACOLON,LINGUETTO,1,401.0,CLASSE CP
KOLDA,KOLDA,DIOULACOLON,SAM-PATHE,1,234.0,CLASSE CE 1
KOLDA,KOLDA,DIOULACOLON,SARE OUMAR,1,255.0,CLASSE CP
KOLDA,KOLDA,DIOULACOLON,SARE SAMBA SANE,1,284.0,CLASSE CP
KOLDA,KOLDA,DIOULACOLON,SARE SAMBOUDIANG,1,348.0,CLASSE CP
KOLDA,KOLDA,DIOULACOLON,SARE YORO-BANA,1,269.0,CLASSE CI
KOLDA,KOLDA,DIOULACOLON,SINTHIANG SAMBA COULIBALY,1,560.0,CLASSE CE 1
KOLDA,KOLDA,DIOULACOLON,SINTHIANG SAMBA COULIBALY,2,559.0,CLASSE CM 1
KOLDA,KOLDA,DIOULACOLON,SINTHIANG SAMBA COULIBALY,3,559.0,SALLE DE CLASSE
KOLDA,KOLDA,GUIRO YERO BOCAR,BERTHO,1,278.0,CLASSE CM2
KOLDA,KOLDA,GUIRO YERO BOCAR,DAROU ISSA,1,294.0,ABRI PROVISOIRE
KOLDA,KOLDA,GUIRO YERO BOCAR,ECOLE DAYFA,1,176.0,SALLE DE CLASSE
KOLDA,KOLDA,GUIRO YERO BOCAR,ECOLE FOULAMORI,1,184.0,SALLE DE CLASSE
KOLDA,KOLDA,GUIRO YERO BOCAR,ECOLE MBALLOCOUNDA SARE SISSAO,1,375.0,SALLE DE CLASSE
KOLDA,KOLDA,GUIRO YERO BOCAR,ECOLE MEDINA TENING BALDE,1,114.0,SALLE DE CLASSE
KOLDA,KOLDA,GUIRO YERO BOCAR,GUIRO YERO BOCAR,1,412.0,CLASSE CP
KOLDA,KOLDA,GUIRO YERO BOCAR,GUIRO YERO BOCAR,2,411.0,CLASSE CE 2
KOLDA,KOLDA,GUIRO YERO BOCAR,GUIRO YERO BOCAR,3,411.0,CLASSE CM 1
KOLDA,KOLDA,GUIRO YERO BOCAR,GUIRO YERO BOCAR,4,411.0,CLASSE CM 2
KOLDA,KOLDA,GUIRO YERO BOCAR,ILIYAO,1,515.0,CLASSE CM 1
KOLDA,KOLDA,GUIRO YERO BOCAR,KAMBOUA,1,415.0,CLASSE CM 2
KOLDA,KOLDA,GUIRO YERO BOCAR,LINGUETTO,1,390.0,CLASSE CM 1
KOLDA,KOLDA,GUIRO YERO BOCAR,MISSIRA SAMBA MAMBOUA,1,189.0,CLASSE CM 1
KOLDA,KOLDA,GUIRO YERO BOCAR,SARE GUIRO,1,139.0,ABRI PROVISOIRE
KOLDA,KOLDA,GUIRO YERO BOCAR,SARE SAMBA DJIBEL,1,305.0,CLASSE CM 2
KOLDA,KOLDA,GUIRO YERO BOCAR,SINTHIANG SEYNI,1,202.0,CLASSE CM 2
KOLDA,KOLDA,GUIRO YERO BOCAR,TEMENTO SAMBA MAMBOUA,1,343.0,CLASSE CM 2
KOLDA,KOLDA,KOLDA,C E M 1,1,502.0,SALLE 8
KOLDA,KOLDA,KOLDA,C E M 1,2,507.0,SALLE 6
KOLDA,KOLDA,KOLDA,C E M 1,3,505.0,SALLE 15
KOLDA,KOLDA,KOLDA,C E M 1,4,502.0,SALLE 4
KOLDA,KOLDA,KOLDA,C E M 1,5,508.0,SALLE 2
KOLDA,KOLDA,KOLDA,C E M 1,6,508.0,SALLE 9
KOLDA,KOLDA,KOLDA,C.E.M2,1,123.0,SALLE 11
KOLDA,KOLDA,KOLDA,C.E.M2,2,125.0,SALLE 12
KOLDA,KOLDA,KOLDA,C.E.M2,3,124.0,SALLE 6
KOLDA,KOLDA,KOLDA,C.E.M2,4,124.0,SALLE 9
KOLDA,KOLDA,KOLDA,C E M SIKILO OUEST,1,411.0,SALLE  2 5E D
KOLDA,KOLDA,KOLDA,C E M SIKILO OUEST,2,409.0,SALLE 4 4E F
KOLDA,KOLDA,KOLDA,C E M SIKILO OUEST,3,411.0,SALLE 6 3E B
KOLDA,KOLDA,KOLDA,C E M SIKILO OUEST,4,413.0,SALLE 8 3E D
KOLDA,KOLDA,KOLDA,C E M SIKILO OUEST,5,412.0,SALLE N°23 OU 3 EG
KOLDA,KOLDA,KOLDA,C E M SIKILO OUEST,6,409.0,SALLE 25
KOLDA,KOLDA,KOLDA,C E M SIKILO OUEST,7,411.0,SALLE 27
KOLDA,KOLDA,KOLDA,C E M SIKILO OUEST,8,413.0,SALLE 29
KOLDA,KOLDA,KOLDA,C E M SIKILO OUEST,9,413.0,SALLE 16
KOLDA,KOLDA,KOLDA,DOUMASSOU PLATEAU,1,444.0,CLASSE CM1 B
KOLDA,KOLDA,KOLDA,ECOLE ABDOULAYE DIALLO,1,545.0,CLASSE CM1B
KOLDA,KOLDA,KOLDA,ECOLE ABDOULAYE DIALLO,2,544.0,CLASSE CE1B
KOLDA,KOLDA,KOLDA,ECOLE ABDOULAYE DIALLO,3,543.0,CLASSE CPB
KOLDA,KOLDA,KOLDA,ECOLE ABDOULAYE DIALLO,4,543.0,CLASSE CIB
KOLDA,KOLDA,KOLDA,ECOLE ABDOULAYE DIALLO,5,546.0,CLASSE CE2A
KOLDA,KOLDA,KOLDA,ECOLE ABDOULAYE DIALLO,6,542.0,CLASSE CM2A
KOLDA,KOLDA,KOLDA,ECOLE ABDOULAYE DIALLO,7,546.0,CLASSE CE1 A
KOLDA,KOLDA,KOLDA,ECOLE AMADOU MICHEL DIOP,1,563.0,SALLE 6 CM2A
KOLDA,KOLDA,KOLDA,ECOLE AMADOU MICHEL DIOP,2,563.0,SALLE 4 CE2A
KOLDA,KOLDA,KOLDA,ECOLE AMADOU MICHEL DIOP,3,565.0,CLASSE CPA
KOLDA,KOLDA,KOLDA,ECOLE AMADOU MICHEL DIOP,4,563.0,CLASSE CPB
KOLDA,KOLDA,KOLDA,ECOLE AMADOU MICHEL DIOP,5,562.0,SALLE DE CLASSE
KOLDA,KOLDA,KOLDA,ECOLE AMADOU MICHEL DIOP,6,562.0,ECOLE MOUSSA CAMARA CE2 B
KOLDA,KOLDA,KOLDA,ECOLE AMADOU MICHEL DIOP,7,563.0,ECOLE MOUSSA CAMARA CM2 B
KOLDA,KOLDA,KOLDA,ECOLE CHERIF MACKY AIDARA,1,482.0,CLASSE CM2B
KOLDA,KOLDA,KOLDA,ECOLE CHERIF MACKY AIDARA,2,481.0,CLASSE CPA
KOLDA,KOLDA,KOLDA,ECOLE ELEMENTAIRE SIKILO MEDINA CHERIF,1,424.0,CLASSE CM2 A
KOLDA,KOLDA,KOLDA,ECOLE ELEMENTAIRE SIKILO MEDINA CHERIF,2,421.0,CLASSE CM2 B
KOLDA,KOLDA,KOLDA,ECOLE ELEMENTAIRE SIKILO MEDINA CHERIF,3,426.0,CLASSE CM1 A
KOLDA,KOLDA,KOLDA,ECOLE ELEMENTAIRE SINTHIAN IDRISSA,1,431.0,CLASSE CM2 A
KOLDA,KOLDA,KOLDA,ECOLE GADAPARA,1,581.0,CLASSE CM1 A
KOLDA,KOLDA,KOLDA,ECOLE GADAPARA,2,581.0,CLASSE CM1 B
KOLDA,KOLDA,KOLDA,ECOLE GADAPARA,3,580.0,CLASSE CE1 B
KOLDA,KOLDA,KOLDA,ECOLE GADAPARA,4,583.0,CLASSE CP B
KOLDA,KOLDA,KOLDA,ECOLE GADAPARA,5,582.0,CLASSE CI A
KOLDA,KOLDA,KOLDA,ECOLE ILELE,1,526.0,CLASSE CE1B
KOLDA,KOLDA,KOLDA,ECOLE ILELE,2,533.0,SALLE 5
KOLDA,KOLDA,KOLDA,ECOLE ILELE,3,522.0,CLASSE CM2 B
KOLDA,KOLDA,KOLDA,ECOLE ILELE,4,445.0,CLASSE CM2 A
KOLDA,KOLDA,KOLDA,ECOLE JOSEPH BALDE,1,546.0,CLASSE CM2A
KOLDA,KOLDA,KOLDA,ECOLE JOSEPH BALDE,2,547.0,ECOLE CM1A
KOLDA,KOLDA,KOLDA,ECOLE JOSEPH BALDE,3,547.0,CLASSE CE2A
KOLDA,KOLDA,KOLDA,ECOLE JOSEPH BALDE,4,546.0,CLASSE CPA
KOLDA,KOLDA,KOLDA,ECOLE JOSEPH BALDE,5,544.0,CLASSE CIA
KOLDA,KOLDA,KOLDA,ECOLE JOSEPH BALDE,6,545.0,CLASSE CE 1 A
KOLDA,KOLDA,KOLDA,ECOLE JOSEPH BALDE,7,546.0,CLASSE CE2 A
KOLDA,KOLDA,KOLDA,ECOLE MALANG SANE,1,388.0,CLASSE CP B
KOLDA,KOLDA,KOLDA,ECOLE MALANG SANE,2,388.0,CLASSE CE1 B
KOLDA,KOLDA,KOLDA,ECOLE MATERNELLE,1,566.0,CLASSE MOYENNE SECTION A
KOLDA,KOLDA,KOLDA,ECOLE MATERNELLE,2,566.0,CLASSE GRANDE SECTION B
KOLDA,KOLDA,KOLDA,ECOLE MATERNELLE,3,567.0,CLASSE GRANDE SECTION A
KOLDA,KOLDA,KOLDA,ECOLE NORMALE,1,498.0,FOYER
KOLDA,KOLDA,KOLDA,ECOLE NORMALE,2,497.0,SALLE D ATTENTE DIRECTION
KOLDA,KOLDA,KOLDA,ECOLE NORMALE,3,497.0,BLOC B SALLE D
KOLDA,KOLDA,KOLDA,ECOLE NORMALE,4,495.0,BAT.A/SALLE SURVEILLANCE
KOLDA,KOLDA,KOLDA,ECOLE OUSMANE SENGHOR,1,442.0,CLASSE CE2A
KOLDA,KOLDA,KOLDA,ECOLE OUSMANE SENGHOR,2,441.0,CLASSE CM2B
KOLDA,KOLDA,KOLDA,ECOLE OUSMANE SENGHOR,3,442.0,CLASSE CPA
KOLDA,KOLDA,KOLDA,ECOLE OUSMANE SENGHOR,4,443.0,CLASSE CE1B
KOLDA,KOLDA,KOLDA,ECOLE OUSMANE SENGHOR,5,444.0,CLASSE CIB
KOLDA,KOLDA,KOLDA,ECOLE SIKILO NORD,1,584.0,CLASSE CM1A
KOLDA,KOLDA,KOLDA,ECOLE SIKILO NORD,2,583.0,CLASSE CE1A
KOLDA,KOLDA,KOLDA,ECOLE SIKILO NORD,3,575.0,CLASSE CM2 B
KOLDA,KOLDA,KOLDA,ECOLE SIKILO NORD,4,126.0,CLASSE CM2 A
KOLDA,KOLDA,KOLDA,ECOLE YERO TACKO BALDE,1,568.0,CLASSE CIB
KOLDA,KOLDA,KOLDA,ECOLE YERO TACKO BALDE,2,569.0,CLASSE CIA
KOLDA,KOLDA,KOLDA,ECOLE YERO TACKO BALDE,3,568.0,CLASSE CM2A
KOLDA,KOLDA,KOLDA,ECOLE YERO TACKO BALDE,4,566.0,CLASSE CM2B
KOLDA,KOLDA,KOLDA,ECOLE YERO TACKO BALDE,5,570.0,CLASSE CM1B
KOLDA,KOLDA,KOLDA,ECOLE YERO TACKO BALDE,6,569.0,CLASSE CE2B
KOLDA,KOLDA,KOLDA,ECOLE YERO TACKO BALDE,7,566.0,CLASSE CE1B
KOLDA,KOLDA,KOLDA,ECOLE YERO TACKO BALDE,8,570.0,CLASSE CPB
KOLDA,KOLDA,KOLDA,TRAVAUX PUBLICS,1,128.0,BUREAU DIRECTION CROSP
KOLDA,KOLDA,KOLDA,TRAVAUX PUBLICS,2,129.0,BUREAU SRADL
KOLDA,KOLDA,MAMPATIM,AYNE MADI YORO,1,576.0,CLASSE CM 2
KOLDA,KOLDA,MAMPATIM,AYNE MADI YORO,2,60.0,CLASSE CE1
KOLDA,KOLDA,MAMPATIM,DARSALAM MAMADOU TOURE,1,191.0,CLASSE CM2
KOLDA,KOLDA,MAMPATIM,DIANKANCOUNDA MAOUDE,1,390.0,ABRI PROVISOIRE
KOLDA,KOLDA,MAMPATIM,DIANKANCOUNDA OGUEL,1,247.0,CLASSE CM 1
KOLDA,KOLDA,MAMPATIM,DIANKANCOUNDA OGUEL,2,247.0,CLASSE CI
KOLDA,KOLDA,MAMPATIM,ECOLE MADINA NIOUGUE,1,291.0,SALLE DE CLASSE
KOLDA,KOLDA,MAMPATIM,ECOLE MEDINA META KORASSE,1,330.0,SALLE DE CLASSE
KOLDA,KOLDA,MAMPATIM,FOULADOU YERO,1,474.0,CLASSE CP
KOLDA,KOLDA,MAMPATIM,MAMPATIM,1,424.0,CLASSE CM 2A
KOLDA,KOLDA,MAMPATIM,MAMPATIM,2,423.0,CLASSE CM 1 A
KOLDA,KOLDA,MAMPATIM,MAMPATIM,3,423.0,CLASSE CI A
KOLDA,KOLDA,MAMPATIM,MAMPATIM,4,424.0,CLASSE CE 1B
KOLDA,KOLDA,MAMPATIM,MAMPATIM,5,424.0,CLASSE CP A
KOLDA,KOLDA,MAMPATIM,PIDIRO,1,367.0,CLASSE CE 2
KOLDA,KOLDA,MAMPATIM,SARE DEMBAYEL,1,507.0,CLASSE CM 2
KOLDA,KOLDA,MAMPATIM,SARE KANTA,1,321.0,CLASSE CE 1
KOLDA,KOLDA,MAMPATIM,SARE PATHE BOUYA,1,416.0,CLASSE CM 2
KOLDA,KOLDA,MAMPATIM,SARE PATHE BOUYA,2,416.0,CLASSE CE 1
KOLDA,KOLDA,MAMPATIM,WAKILARE AMADOU,1,129.0,CLASSE CI
KOLDA,KOLDA,MEDINA CHERIF,ANAMBE,1,562.0,CLASSE CM 2
KOLDA,KOLDA,MEDINA CHERIF,ANAMBE,2,284.0,CLASSE CE1
KOLDA,KOLDA,MEDINA CHERIF,AWATABA,1,572.0,CLASSE FED CE 1
KOLDA,KOLDA,MEDINA CHERIF,AWATABA,2,82.0,SALLE DE CLASSE
KOLDA,KOLDA,MEDINA CHERIF,ECOLE BANDIAGARA KOLI,1,520.0,SALLE DE CLASSE
KOLDA,KOLDA,MEDINA CHERIF,ECOLE DIATAFA,1,263.0,SALLE DE CLASSE
KOLDA,KOLDA,MEDINA CHERIF,ECOLE DIYABOUGOU KADRI,1,190.0,SALLE DE CLASSE
KOLDA,KOLDA,MEDINA CHERIF,ECOLE LINGUEYEL KASSOUM,1,190.0,SALLE DE CLASSE
KOLDA,KOLDA,MEDINA CHERIF,KOSSANKE,1,368.0,CLASSE CP
KOLDA,KOLDA,MEDINA CHERIF,MACINA SEYNI,1,172.0,CLASSE CM 1
KOLDA,KOLDA,MEDINA CHERIF,MEDINA CHERIF,1,599.0,CLASSE CM 2
KOLDA,KOLDA,MEDINA CHERIF,MEDINA CHERIF,2,600.0,CLASSE CP
KOLDA,KOLDA,MEDINA CHERIF,SARE LOUNTANG KORASSE,1,313.0,CLASSE CM 1
KOLDA,KOLDA,MEDINA CHERIF,SARE MAOUDE DIAO,1,115.0,CLASSE CE 1
KOLDA,KOLDA,MEDINA CHERIF,THIEOULE,1,558.0,CLASSE CE2
KOLDA,KOLDA,MEDINA EL HADJI,BANTANCOUNTOU MAOUNDE,1,514.0,CLASSE CI
KOLDA,KOLDA,MEDINA EL HADJI,LINKERING,1,328.0,CLASSE CI
KOLDA,KOLDA,MEDINA EL HADJI,MEDINA ALPHA SADOU,1,499.0,CLASSE CE 1
KOLDA,KOLDA,MEDINA EL HADJI,MEDINA EL HADJI,1,320.0,CLASSE CI
KOLDA,KOLDA,MEDINA EL HADJI,MEDINA EL HADJI,2,321.0,CLASSE CE 1
KOLDA,KOLDA,MEDINA EL HADJI,MEDINA EL HADJI,3,321.0,CLASSE CM 1
KOLDA,KOLDA,MEDINA EL HADJI,MISSIRA ISSA,1,328.0,CLASSE CE1
KOLDA,KOLDA,MEDINA EL HADJI,SANKA,1,287.0,CLASSE CE 1
KOLDA,KOLDA,MEDINA EL HADJI,SANSANKOTO,1,302.0,CLASSE CP
KOLDA,KOLDA,MEDINA EL HADJI,SARE GARDI,1,351.0,CLASSE CP
KOLDA,KOLDA,MEDINA EL HADJI,SARE KEDIANG BAKARI,1,210.0,ABRI PROVISOIRE
KOLDA,KOLDA,MEDINA EL HADJI,SARE KOUBE,1,368.0,CLASSE CE 1
KOLDA,KOLDA,MEDINA EL HADJI,SARE NDIAYE,1,341.0,ABRI PROVISOIRE
KOLDA,KOLDA,MEDINA EL HADJI,SARE WALI DIAO,1,212.0,ABRI PROVISOIRE
KOLDA,KOLDA,SALIKEGNE,ECOLE PRIMAIRE SALIKEGNE,1,495.0,CLASSE CP
KOLDA,KOLDA,SALIKEGNE,ECOLE PRIMAIRE SALIKEGNE,2,494.0,CLASSE CE 1
KOLDA,KOLDA,SALIKEGNE,ECOLE PRIMAIRE SALIKEGNE,3,496.0,CLASSE CM 1
KOLDA,KOLDA,SALIKEGNE,ECOLE PRIMAIRE SALIKEGNE,4,495.0,CLASSE CM 2
KOLDA,KOLDA,SARE BIDJI,BOGUEL,1,522.0,CLASSE CE 1
KOLDA,KOLDA,SARE BIDJI,BOGUEL,2,101.0,CLASSE CI
KOLDA,KOLDA,SARE BIDJI,ECOLE NEMOURATOU,1,164.0,CLASSE CI
KOLDA,KOLDA,SARE BIDJI,ECOLE SARE GAGNA,1,571.0,CLASSE CM2
KOLDA,KOLDA,SARE BIDJI,ECOLE THIEWEL BESSEL,1,104.0,CLASSE CE2
KOLDA,KOLDA,SARE BIDJI,MEDINA ABDOULAYE,1,404.0,CLASSE CP
KOLDA,KOLDA,SARE BIDJI,MEDINA ABDOULAYE,2,404.0,SALLE DE CLASSE
KOLDA,KOLDA,SARE BIDJI,NEMOURATOU,1,337.0,ECOLE NEMOURATOU
KOLDA,KOLDA,SARE BIDJI,NIANDIAYE,1,193.0,CLASSE CP
KOLDA,KOLDA,SARE BIDJI,SARE BACARY BINTA,1,532.0,CLASSE CE 1
KOLDA,KOLDA,SARE BIDJI,SARE BIDJI,1,516.0,CLASSE CE 1
KOLDA,KOLDA,SARE BIDJI,SARE BIDJI,2,517.0,CLASSE CM 1
KOLDA,KOLDA,SARE BIDJI,SARE BILALY,1,437.0,CLASSE CE 2
KOLDA,KOLDA,SARE BIDJI,SARE KOLIDIANG,1,390.0,CLASSE CE 1
KOLDA,KOLDA,SARE BIDJI,SARE KOLIDIANG,2,389.0,CLASSE CM 1
KOLDA,KOLDA,SARE BIDJI,SARE MOUSSA SOW,1,522.0,CLASSE CP
KOLDA,KOLDA,SARE BIDJI,SINTHIANG DEMBA MBALLO,1,423.0,CLASSE CP
KOLDA,KOLDA,SARE BIDJI,SOUKOU,1,285.0,CLASSE CE 2
KOLDA,KOLDA,SARE BIDJI,THIEWEL BESSEL,1,150.0,ECOLE THIEWEL BESSEL
KOLDA,KOLDA,SARE YOBA DIEGA,ECOLE ELEMENT. SARE YOBA DIEGA,1,562.0,CLASSE CE 1
KOLDA,KOLDA,SARE YOBA DIEGA,ECOLE ELEMENT. SARE YOBA DIEGA,2,563.0,CLASSE CM 1
KOLDA,KOLDA,SARE YOBA DIEGA,ECOLE ELEMENT. SARE YOBA DIEGA,3,564.0,CLASSE CE2 B
KOLDA,KOLDA,TANKANTO ESCALE,BANI DIEGA,1,251.0,CLASSE CE 1
KOLDA,KOLDA,TANKANTO ESCALE,BOUSSOURA MAKA,1,382.0,CLASSE CE 1
KOLDA,KOLDA,TANKANTO ESCALE,ECOLE MEDINA SAMBEL,1,255.0,SALLE DE CLASSE
KOLDA,KOLDA,TANKANTO ESCALE,ECOLE MEDINA SAMBEL,2,253.0,SALLE DE CLASSE
KOLDA,KOLDA,TANKANTO ESCALE,MEDINA SAMBA DIAMANKA,1,284.0,CLASSE CP
KOLDA,KOLDA,TANKANTO ESCALE,NEMATABA MANDINGUE,1,411.0,CLASSE CE 2
KOLDA,KOLDA,TANKANTO ESCALE,OUMOUL KHOURE,1,449.0,CLASSE CE 1
KOLDA,KOLDA,TANKANTO ESCALE,SARE DIAMBOULOU,1,220.0,CLASSE CE 1
KOLDA,KOLDA,TANKANTO ESCALE,SARE SOUBANG,1,263.0,CLASSE CE 2
KOLDA,KOLDA,TANKANTO ESCALE,SINTHIANG THIERNO DEMBA,1,401.0,CLASSE CP
KOLDA,KOLDA,TANKANTO ESCALE,SINTHIOU BAKOUM,1,248.0,CLASSE CP
KOLDA,KOLDA,TANKANTO ESCALE,TALELLE,1,185.0,ABRI PROVISOIRE
KOLDA,KOLDA,TANKANTO ESCALE,TALTO,1,501.0,CLASSE CE 2
KOLDA,KOLDA,TANKANTO ESCALE,TANKANTO ESCALE,1,385.0,CLASSE CE 1
KOLDA,KOLDA,TANKANTO ESCALE,TANKANTO ESCALE,2,387.0,CLASSE CM 1
KOLDA,KOLDA,TANKANTO ESCALE,TANKANTO MAOUNDE,1,379.0,CLASSE CE 1
KOLDA,KOLDA,THIETTY,ECOLE ELEMENTAIRE DIASSINA,1,441.0,CLASSE CE 1
KOLDA,KOLDA,THIETTY,ECOLE ELEMENTAIRE DIASSINA,2,441.0,CLASSE CM 1
KOLDA,KOLDA,THIETTY,ECOLE SARE SIMALI,1,536.0,CLASSE CE2
KOLDA,KOLDA,THIETTY,ECOLE SARE SIMALI,2,81.0,CLASSE CP
KOLDA,KOLDA,THIETTY,THIETTI,1,502.0,CLASSE CE 2
KOLDA,KOLDA,THIETTY,THIETTI,2,103.0,CLASSE CE1
KOLDA,MEDINA YORO FOULAH,BADION,BADION,1,578.0,CLASSE CM2
KOLDA,MEDINA YORO FOULAH,BADION,BADION,2,581.0,CI ECOLE ELEMENTAIRE
KOLDA,MEDINA YORO FOULAH,BADION,LINGUEDIE,1,426.0,CLASSE CE2
KOLDA,MEDINA YORO FOULAH,BADION,MAGASIN CEREALIER DE KOUNTHIOUDE,1,299.0,SALLE
